15.5149211883545	-54.7425804138184
15.6775922775269	-54.8922767639160
15.8410234451294	-55.0425720214844
16.0051937103272	-55.1934928894043
16.1701297760010	-55.3450012207031
16.3358039855957	-55.4971313476563
16.5022125244141	-55.6498756408691
16.6693477630615	-55.8032417297363
16.8372306823730	-55.9572105407715
17.0058746337891	-56.1117477416992
17.1752510070801	-56.2668952941895
17.3453903198242	-56.4226112365723
17.5162963867188	-56.5788841247559
17.6878719329834	-56.7358245849609
17.8602008819580	-56.8933296203613
18.0332355499268	-57.0514488220215
18.2070007324219	-57.2101631164551
18.3815612792969	-57.3693847656250
18.5567932128906	-57.5292510986328
18.7328395843506	-57.6895942687988
18.9095344543457	-57.8506050109863
19.0870418548584	-58.0120964050293
19.2651748657227	-58.1742668151856
19.4440879821777	-58.3369445800781
19.6237068176270	-58.5002136230469
19.8040981292725	-58.6639823913574
19.9851551055908	-58.8283729553223
20.1669559478760	-58.9933013916016
20.3494548797607	-59.1588096618652
20.5326862335205	-59.3248596191406
20.7166519165039	-59.4914436340332
20.9013423919678	-59.6585655212402
21.0867176055908	-59.8262672424316
21.2728443145752	-59.9944725036621
21.4596366882324	-60.1632728576660
21.6471061706543	-60.3326568603516
21.8353023529053	-60.5025558471680
22.0242309570313	-60.6729736328125
22.2137908935547	-60.8440093994141
22.4040641784668	-61.0155754089356
22.5950450897217	-61.1876640319824
22.7866516113281	-61.3603706359863
22.9789848327637	-61.5335845947266
23.1719970703125	-61.7073440551758
23.3656768798828	-61.8816680908203
23.5600185394287	-62.0565528869629
23.7549057006836	-62.2321281433106
23.9506053924561	-62.4080963134766
24.1469535827637	-62.5846290588379
24.3439712524414	-62.7616996765137
24.5415802001953	-62.9394035339356
24.7399330139160	-63.1175575256348
24.9389476776123	-63.2962493896484
25.1385326385498	-63.4755859375000
25.3388004302979	-63.6554336547852
25.5396537780762	-63.8358993530273
25.7412223815918	-64.0168228149414
25.9433612823486	-64.1983871459961
26.1460056304932	-64.3806381225586
26.3493862152100	-64.5633239746094
26.5533409118652	-64.7466354370117
26.7578792572022	-64.9305343627930
26.9630184173584	-65.1150131225586
27.1688537597656	-65.2999572753906
27.3752479553223	-65.4855270385742
27.5823860168457	-65.6715011596680
27.7900791168213	-65.8580856323242
27.9983768463135	-66.0452346801758
28.2073593139648	-66.2328414916992
28.4168605804443	-66.4211044311523
28.6270618438721	-66.6098022460938
28.8378543853760	-66.7990646362305
29.0492782592773	-66.9888381958008
29.2612438201904	-67.1792221069336
29.4739799499512	-67.3699569702148
29.6871757507324	-67.5613861083984
29.9009971618652	-67.7533187866211
30.1153793334961	-67.9458236694336
30.3303623199463	-68.1388702392578
30.5459499359131	-68.3324279785156
30.7621574401855	-68.5264892578125
30.9789066314697	-68.7211227416992
31.1962528228760	-68.9162902832031
